Mod:Item:MetaData, Localized Name
vbe:fencesandstone, Sandstone Fence
vbe:fencesandstonecarved, Chiseled Sandstone Fence
vbe:fencesandstonesmooth, Smooth Sandstone Fence
vbe:fencecobblestone, Cobblestone Fence
vbe:fencestone, Stone Fence
vbe:fencestonebrick, Stone Brick Fence
vbe:fencestonebrickcarved, Chiseled Stone Brick Fence
vbe:fencestonebrickcracked, Cracked Stone Brick Fence
vbe:fencestonebrickmossy, Mossy Stone Brick Fence
vbe:fencestonemoss, Mossy Cobblestone Fence
vbe:fenceandesite, Andesite Fence
vbe:fenceandesitesmooth, Polished Andesite Fence
vbe:fencediorite, Diorite Fence
vbe:fencedioritesmooth, Polished Diorite Fence
vbe:fencegranite, Granite Fence
vbe:fencegranitesmooth, Polished Granite Fence
vbe:fencepolishedstone, Polished Stone Fence
vbe:fenceconcreteblack, Black Concrete Fence
vbe:fenceconcreteblue, Blue Concrete Fence
vbe:fenceconcretebrown, Brown Concrete Fence
vbe:fenceconcretecyan, Cyan Concrete Fence
vbe:fenceconcretegray, Gray Concrete Fence
vbe:fenceconcretegreen, Green Concrete Fence
vbe:fenceconcretelightblue, Light Blue Concrete Fence
vbe:fenceconcretelime, Lime Concrete Fence
vbe:fenceconcretemagenta, Magenta Concrete Fence
vbe:fenceconcreteorange, Orange Concrete Fence
vbe:fenceconcretepink, Pink Concrete Fence
vbe:fenceconcretepurple, Purple Concrete Fence
vbe:fenceconcretered, Red Concrete Fence
vbe:fenceconcretesilver, Light Gray Concrete Fence
vbe:fenceconcretewhite, White Concrete Fence
vbe:fenceconcreteyellow, Yellow Concrete Fence
vbe:fenceconcretepowderblack, Black Concrete Powder Fence
vbe:fenceconcretepowderblue, Blue Concrete Powder Fence
vbe:fenceconcretepowderbrown, Brown Concrete Powder Fence
vbe:fenceconcretepowdercyan, Cyan Concrete Powder Fence
vbe:fenceconcretepowdergray, Gray Concrete Powder Fence
vbe:fenceconcretepowdergreen, Green Concrete Powder Fence
vbe:fenceconcretepowderlightblue, Light Blue Concrete Powder Fence
vbe:fenceconcretepowderlime, Lime Concrete Powder Fence
vbe:fenceconcretepowdermagenta, Magenta Concrete Powder Fence
vbe:fenceconcretepowderorange, Orange Concrete Powder Fence
vbe:fenceconcretepowderpink, Pink Concrete Powder Fence
vbe:fenceconcretepowderpurple, Purple Concrete Powder Fence
vbe:fenceconcretepowderred, Red Concrete Powder Fence
vbe:fenceconcretepowdersilver, Light Gray Concrete Powder Fence
vbe:fenceconcretepowderwhite, White Concrete Powder Fence
vbe:fenceconcretepowderyellow, Yellow Concrete Powder Fence
vbe:wallbone, Bone Wall
vbe:wallclay, Clay Wall
vbe:wallcoal, Coal Wall
vbe:walldiamond, Diamond Wall
vbe:wallemerald, Emerald Wall
vbe:wallendstone, End Stone Wall
vbe:wallgold, Gold Wall
vbe:wallclayhardened, Hardened Clay Wall
vbe:wallclayhardenedblack, Black Hardened Clay Wall
vbe:wallclayhardenedblue, Blue Hardened Clay Wall
vbe:wallclayhardenedbrown, Brown Hardened Clay Wall
vbe:wallclayhardenedcyan, Cyan Hardened Clay Wall
vbe:wallclayhardenedgray, Gray Hardened Clay Wall
vbe:wallclayhardenedgreen, Green Hardened Clay Wall
vbe:wallclayhardenedlightblue, Light Blue Hardened Clay Wall
vbe:wallclayhardenedlime, Lime Hardened Clay Wall
vbe:wallclayhardenedmagenta, Magenta Hardened Clay Wall
vbe:wallclayhardenedorange, Orange Hardened Clay Wall
vbe:wallclayhardenedpink, Pink Hardened Clay Wall
vbe:wallclayhardenedpurple, Purple Hardened Clay Wall
vbe:wallclayhardenedred, Red Hardened Clay Wall
vbe:wallclayhardenedsilver, Light Gray Hardened Clay Wall
vbe:wallclayhardenedwhite, White Hardened Clay Wall
vbe:wallclayhardenedyellow, Yellow Hardened Clay Wall
vbe:wallhay, Hay Wall
vbe:walliron, Iron Wall
vbe:walllapis, Lapis Wall
vbe:walllogacacia, Acacia Log Wall
vbe:walllogbigoak, Dark Oak Log Wall
vbe:walllogbirch, Birch Log Wall
vbe:walllogjungle, Jungle Log Wall
vbe:walllogoak, Oak Log Wall
vbe:walllogspruce, Spruce Log Wall
vbe:wallleavesacacia, Acacia Leaf Wall
vbe:wallleavesbigoak, Dark Oak Leaf Wall
vbe:wallleavesbirch, Birch Leaf Wall
vbe:wallleavesjungle, Jungle Leaf Wall
vbe:wallleavesoak, Oak Leaf Wall
vbe:wallleavesspruce, Spruce Leaf Wall
vbe:wallmushroombrown, Brown Mushroom Wall
vbe:wallmushroomred, Red Mushroom Wall
vbe:wallmushroominside, Inner Mushroom Wall
vbe:wallmushroomstem, Mushroom Stem Wall
vbe:wallnetherbrick, Nether Brick Wall
vbe:wallnetherrack, Netherrack Wall
vbe:wallnetherwart, Nether Wart Wall
vbe:wallobsidian, Obsidian Wall
vbe:wallpackedice, Packed Ice Wall
vbe:wallice, Ice Wall
vbe:wallpurpurpillar, Purpur Pillar Wall
vbe:wallquartzchiseled, Chiseled Quartz Wall
vbe:wallquartzlines, Quartz Pillar Wall
vbe:wallrednetherbrick, Red Nether Brick Wall
vbe:wallredsandstonecarved, Chiseled Red Sandstone Wall
vbe:wallredsandstonesmooth, Smooth Red Sandstone Wall
vbe:wallsandstonecarved, Chiseled Sandstone Wall
vbe:wallsandstonesmooth, Smooth Sandstone Wall
vbe:wallstonebrickcarved, Chiseled Stone Brick Wall
vbe:wallstonebrickcracked, Cracked Stone Brick Wall
vbe:wallstonebrickmossy, Mossy Stone Brick Wall
vbe:wallandesitesmooth, Polished Andesite Wall
vbe:walldioritesmooth, Polished Diorite Wall
vbe:wallgranitesmooth, Polished Granite Wall
vbe:wallpolishedstone, Polished Stone Wall
vbe:wallconcreteblack, Black Concrete Wall
vbe:wallconcreteblue, Blue Concrete Wall
vbe:wallconcretebrown, Brown Concrete Wall
vbe:wallconcretecyan, Cyan Concrete Wall
vbe:wallconcretegray, Gray Concrete Wall
vbe:wallconcretegreen, Green Concrete Wall
vbe:wallconcretelightblue, Light Blue Concrete Wall
vbe:wallconcretelime, Lime Concrete Wall
vbe:wallconcretemagenta, Magenta Concrete Wall
vbe:wallconcreteorange, Orange Concrete Wall
vbe:wallconcretepink, Pink Concrete Wall
vbe:wallconcretepurple, Purple Concrete Wall
vbe:wallconcretered, Red Concrete Wall
vbe:wallconcretesilver, Light Gray Concrete Wall
vbe:wallconcretewhite, White Concrete Wall
vbe:wallconcreteyellow, Yellow Concrete Wall
vbe:wallconcretepowderblack, Black Concrete Powder Wall
vbe:wallconcretepowderblue, Blue Concrete Powder Wall
vbe:wallconcretepowderbrown, Brown Concrete Powder Wall
vbe:wallconcretepowdercyan, Cyan Concrete Powder Wall
vbe:wallconcretepowdergray, Gray Concrete Powder Wall
vbe:wallconcretepowdergreen, Green Concrete Powder Wall
vbe:wallconcretepowderlightblue, Light Blue Concrete Powder Wall
vbe:wallconcretepowderlime, Lime Concrete Powder Wall
vbe:wallconcretepowdermagenta, Magenta Concrete Powder Wall
vbe:wallconcretepowderorange, Orange Concrete Powder Wall
vbe:wallconcretepowderpink, Pink Concrete Powder Wall
vbe:wallconcretepowderpurple, Purple Concrete Powder Wall
vbe:wallconcretepowderred, Red Concrete Powder Wall
vbe:wallconcretepowdersilver, Light Gray Concrete Powder Wall
vbe:wallconcretepowderwhite, White Concrete Powder Wall
vbe:wallconcretepowderyellow, Yellow Concrete Powder Wall
waystones:waystone, Waystone
waystones:return_scroll, Return Scroll
waystones:bound_scroll, Bound Scroll
waystones:warp_scroll, Warp Scroll
waystones:warp_stone, Warp Stone
wct:wct, Wireless Crafting Terminal
wct:wct_creative, Creative Wireless Crafting Terminal
wct:magnet_card, Magnet Card
zlbuilding:checkered_0:0, Checkered Multiplank
zlbuilding:checkered_0:1, Checkered Multiplank
zlbuilding:checkered_0:2, Checkered Multiplank
zlbuilding:checkered_0:3, Checkered Multiplank
zlbuilding:checkered_0:4, Checkered Multiplank
zlbuilding:checkered_0:5, Checkered Multiplank
zlbuilding:checkered_0:6, Checkered Multiplank
zlbuilding:checkered_0:7, Checkered Multiplank
zlbuilding:checkered_0:8, Checkered Multiplank
zlbuilding:checkered_0:9, Checkered Multiplank
zlbuilding:checkered_0:10, Checkered Multiplank
zlbuilding:checkered_0:11, Checkered Multiplank
zlbuilding:checkered_0:12, Checkered Multiplank
zlbuilding:checkered_0:13, Checkered Multiplank
zlbuilding:checkered_0:14, Checkered Multiplank
zlbuilding:checkered_1:0, Checkered Multiplank
zlbuilding:checkered_1:1, Checkered Multiplank
zlbuilding:checkered_1:2, Checkered Multiplank
zlbuilding:checkered_1:3, Checkered Multiplank
zlbuilding:checkered_1:4, Checkered Multiplank
zlbuilding:checkered_1:5, Checkered Multiplank
zlbuilding:checkered_1:6, Checkered Multiplank
zlbuilding:checkered_1:7, Checkered Multiplank
zlbuilding:checkered_1:8, Checkered Multiplank
zlbuilding:checkered_1:9, Checkered Multiplank
zlbuilding:checkered_1:10, Checkered Multiplank
zlbuilding:checkered_1:11, Checkered Multiplank
zlbuilding:checkered_1:12, Checkered Multiplank
zlbuilding:checkered_1:13, Checkered Multiplank
zlbuilding:checkered_1:14, Checkered Multiplank
zlbuilding:fence_0:0, Multiwood Fence
zlbuilding:fence_0:1, Multiwood Fence
zlbuilding:fence_0:2, Multiwood Fence
zlbuilding:fence_0:3, Multiwood Fence
zlbuilding:fence_0:4, Multiwood Fence
zlbuilding:fence_0:5, Multiwood Fence
zlbuilding:fence_0:6, Multiwood Fence
zlbuilding:fence_0:7, Multiwood Fence
zlbuilding:fence_0:8, Multiwood Fence
zlbuilding:fence_0:9, Multiwood Fence
zlbuilding:fence_0:10, Multiwood Fence
zlbuilding:fence_0:11, Multiwood Fence
zlbuilding:fence_0:12, Multiwood Fence
zlbuilding:fence_0:13, Multiwood Fence
zlbuilding:fence_0:14, Multiwood Fence
zlbuilding:fence_1:0, Multiwood Fence
zlbuilding:fence_1:1, Multiwood Fence
zlbuilding:fence_1:2, Multiwood Fence
zlbuilding:fence_1:3, Multiwood Fence
zlbuilding:fence_1:4, Multiwood Fence
zlbuilding:fence_1:5, Multiwood Fence
zlbuilding:fence_1:6, Multiwood Fence
zlbuilding:fence_1:7, Multiwood Fence
zlbuilding:fence_1:8, Multiwood Fence
zlbuilding:fence_1:9, Multiwood Fence
zlbuilding:fence_1:10, Multiwood Fence
zlbuilding:fence_1:11, Multiwood Fence
zlbuilding:fence_1:12, Multiwood Fence
zlbuilding:fence_1:13, Multiwood Fence
zlbuilding:fence_1:14, Multiwood Fence
zlbuilding:railing:0, Oak Railing
zlbuilding:railing:1, Spruce Railing
zlbuilding:railing:2, Birch Railing
zlbuilding:railing:3, Jungle Railing
zlbuilding:railing:4, Acacia Railing
zlbuilding:railing:5, Dark Oak Railing
zlbuilding:multislab_horizontal_0:0, Multislab Block
zlbuilding:multislab_horizontal_0:1, Multislab Block
zlbuilding:multislab_horizontal_0:2, Multislab Block
zlbuilding:multislab_horizontal_0:3, Multislab Block
zlbuilding:multislab_horizontal_0:4, Multislab Block
zlbuilding:multislab_horizontal_0:5, Multislab Block
zlbuilding:multislab_horizontal_0:6, Multislab Block
zlbuilding:multislab_horizontal_0:7, Multislab Block
zlbuilding:multislab_horizontal_1:0, Multislab Block
zlbuilding:multislab_horizontal_1:1, Multislab Block
zlbuilding:multislab_horizontal_1:2, Multislab Block
zlbuilding:multislab_horizontal_1:3, Multislab Block
zlbuilding:multislab_horizontal_1:4, Multislab Block
zlbuilding:multislab_horizontal_1:5, Multislab Block
zlbuilding:multislab_horizontal_1:6, Multislab Block
zlbuilding:multislab_vertical_0:0, Vertical Multislab Block
zlbuilding:multislab_vertical_0:1, Vertical Multislab Block
zlbuilding:multislab_vertical_0:2, Vertical Multislab Block
zlbuilding:multislab_vertical_0:3, Vertical Multislab Block
zlbuilding:multislab_vertical_1:0, Vertical Multislab Block
zlbuilding:multislab_vertical_1:1, Vertical Multislab Block
zlbuilding:multislab_vertical_1:2, Vertical Multislab Block
zlbuilding:multislab_vertical_1:3, Vertical Multislab Block
zlbuilding:multislab_vertical_2:0, Vertical Multislab Block
zlbuilding:multislab_vertical_2:1, Vertical Multislab Block
zlbuilding:multislab_vertical_2:2, Vertical Multislab Block
zlbuilding:multislab_vertical_2:3, Vertical Multislab Block
zlbuilding:multislab_vertical_3:0, Vertical Multislab Block
zlbuilding:multislab_vertical_3:1, Vertical Multislab Block
zlbuilding:multislab_vertical_3:2, Vertical Multislab Block
zlbuilding:stairs_oak_spruce, Multiplank Stairs
zlbuilding:stairs_oak_birch, Multiplank Stairs
zlbuilding:stairs_oak_jungle, Multiplank Stairs
zlbuilding:stairs_oak_acacia, Multiplank Stairs
zlbuilding:stairs_oak_dark_oak, Multiplank Stairs
zlbuilding:stairs_spruce_oak, Multiplank Stairs
zlbuilding:stairs_spruce_birch, Multiplank Stairs
zlbuilding:stairs_spruce_jungle, Multiplank Stairs
zlbuilding:stairs_spruce_acacia, Multiplank Stairs
zlbuilding:stairs_spruce_dark_oak, Multiplank Stairs
zlbuilding:stairs_birch_oak, Multiplank Stairs
zlbuilding:stairs_birch_spruce, Multiplank Stairs
zlbuilding:stairs_birch_jungle, Multiplank Stairs
zlbuilding:stairs_birch_acacia, Multiplank Stairs
zlbuilding:stairs_birch_dark_oak, Multiplank Stairs
zlbuilding:stairs_jungle_oak, Multiplank Stairs
zlbuilding:stairs_jungle_spruce, Multiplank Stairs
zlbuilding:stairs_jungle_birch, Multiplank Stairs
zlbuilding:stairs_jungle_acacia, Multiplank Stairs
zlbuilding:stairs_jungle_dark_oak, Multiplank Stairs
zlbuilding:stairs_acacia_oak, Multiplank Stairs
zlbuilding:stairs_acacia_spruce, Multiplank Stairs
zlbuilding:stairs_acacia_birch, Multiplank Stairs
zlbuilding:stairs_acacia_jungle, Multiplank Stairs
zlbuilding:stairs_acacia_dark_oak, Multiplank Stairs
zlbuilding:stairs_dark_oak_oak, Multiplank Stairs
zlbuilding:stairs_dark_oak_spruce, Multiplank Stairs
zlbuilding:stairs_dark_oak_birch, Multiplank Stairs
zlbuilding:stairs_dark_oak_jungle, Multiplank Stairs
zlbuilding:stairs_dark_oak_acacia, Multiplank Stairs
actuallyadditions:magnet_ring_bauble:0, Ring of Magnetizing
actuallyadditions:magnet_ring_bauble:0, Ring of Magnetizing
actuallyadditions:potion_ring_advanced_bauble:0, Advanced Ring of Speed
actuallyadditions:potion_ring_advanced_bauble:0, Advanced Ring of Speed
actuallyadditions:potion_ring_advanced_bauble:1, Advanced Ring of Haste
actuallyadditions:potion_ring_advanced_bauble:1, Advanced Ring of Haste
actuallyadditions:potion_ring_advanced_bauble:2, Advanced Ring of Strength
actuallyadditions:potion_ring_advanced_bauble:2, Advanced Ring of Strength
actuallyadditions:potion_ring_advanced_bauble:3, Advanced Ring of Jump Boost
actuallyadditions:potion_ring_advanced_bauble:3, Advanced Ring of Jump Boost
actuallyadditions:potion_ring_advanced_bauble:4, Advanced Ring of Regeneration
actuallyadditions:potion_ring_advanced_bauble:4, Advanced Ring of Regeneration
actuallyadditions:potion_ring_advanced_bauble:5, Advanced Ring of Resistance
actuallyadditions:potion_ring_advanced_bauble:5, Advanced Ring of Resistance
actuallyadditions:potion_ring_advanced_bauble:6, Advanced Ring of Fire Resistance
actuallyadditions:potion_ring_advanced_bauble:6, Advanced Ring of Fire Resistance
actuallyadditions:potion_ring_advanced_bauble:7, Advanced Ring of Water Breathing
actuallyadditions:potion_ring_advanced_bauble:7, Advanced Ring of Water Breathing
actuallyadditions:potion_ring_advanced_bauble:8, Advanced Ring of Invisibility
actuallyadditions:potion_ring_advanced_bauble:8, Advanced Ring of Invisibility
actuallyadditions:potion_ring_advanced_bauble:9, Advanced Ring of Night Vision
actuallyadditions:potion_ring_advanced_bauble:9, Advanced Ring of Night Vision
actuallyadditions:battery_bauble:0, Single Battery
actuallyadditions:battery_bauble:0, Single Battery
actuallyadditions:battery_double_bauble:0, Double Battery
actuallyadditions:battery_double_bauble:0, Double Battery
actuallyadditions:battery_triple_bauble:0, Triple Battery
actuallyadditions:battery_triple_bauble:0, Triple Battery
actuallyadditions:battery_quadruple_bauble:0, Quadruple Battery
actuallyadditions:battery_quadruple_bauble:0, Quadruple Battery
actuallyadditions:battery_quintuple_bauble:0, Quintuple Battery
actuallyadditions:battery_quintuple_bauble:0, Quintuple Battery
actuallyadditions:block_canola_oil, Canola Oil
actuallyadditions:block_refined_canola_oil, Refined Canola Oil
actuallyadditions:block_crystal_oil, Crystallized Oil
actuallyadditions:block_empowered_oil, Empowered Oil
actuallyadditions:block_crystal_cluster_redstone, Red Crystal Cluster
actuallyadditions:block_crystal_cluster_lapis, Blue Crystal Cluster
actuallyadditions:block_crystal_cluster_diamond, Light Blue Crystal Cluster
actuallyadditions:block_crystal_cluster_coal, Black Crystal Cluster
actuallyadditions:block_crystal_cluster_emerald, Green Crystal Cluster
actuallyadditions:block_crystal_cluster_iron, White Crystal Cluster
actuallyadditions:block_battery_box, Battery Box
actuallyadditions:block_item_viewer_hopping, Hopping Item Interface
actuallyadditions:block_farmer, Farmer
actuallyadditions:block_bio_reactor, Bio Reactor
actuallyadditions:block_empowerer, Empowerer
actuallyadditions:block_tiny_torch, Tiny Torch
actuallyadditions:block_shock_suppressor, Shock Absorber
actuallyadditions:block_display_stand, Display Stand
actuallyadditions:block_player_interface, Player Interface
actuallyadditions:block_item_viewer, Item Interface
actuallyadditions:block_firework_box, Firework Box
actuallyadditions:block_miner, Vertical Digger
actuallyadditions:block_atomic_reconstructor, Atomic Reconstructor
actuallyadditions:block_crystal:0, Restonia Crystal Block
actuallyadditions:block_crystal:1, Palis Crystal Block
actuallyadditions:block_crystal:2, Diamatine Crystal Block
actuallyadditions:block_crystal:3, Void Crystal Block
actuallyadditions:block_crystal:4, Emeradic Crystal Block
actuallyadditions:block_crystal:5, Enori Crystal Block
actuallyadditions:block_crystal_empowered:0, Empowered Restonia Crystal Block
actuallyadditions:block_crystal_empowered:1, Empowered Palis Crystal Block
actuallyadditions:block_crystal_empowered:2, Empowered Diamatine Crystal Block
actuallyadditions:block_crystal_empowered:3, Empowered Void Crystal Block
actuallyadditions:block_crystal_empowered:4, Empowered Emeradic Crystal Block
actuallyadditions:block_crystal_empowered:5, Empowered Enori Crystal Block
actuallyadditions:block_black_lotus, Black Lotus
actuallyadditions:block_laser_relay, Energy Laser Relay
actuallyadditions:block_laser_relay_advanced, Advanced Energy Laser Relay
actuallyadditions:block_laser_relay_extreme, Extreme Energy Laser Relay
actuallyadditions:block_laser_relay_fluids, Fluid Laser Relay
actuallyadditions:block_laser_relay_item, Item Laser Relay
actuallyadditions:block_laser_relay_item_whitelist, Advanced Item Laser Relay
actuallyadditions:block_ranged_collector, Ranged Collector
actuallyadditions:block_directional_breaker, Long-Range Breaker
actuallyadditions:block_leaf_generator, Leaf-Eating Generator
actuallyadditions:block_smiley_cloud, Smiley Cloud
actuallyadditions:block_xp_solidifier, Experience Solidifier
actuallyadditions:block_testifi_bucks_green_wall, Ethetic Green Block
actuallyadditions:block_testifi_bucks_white_wall, Ethetic Quartz
actuallyadditions:block_testifi_bucks_green_stairs, Ethetic Green Stairs
actuallyadditions:block_testifi_bucks_white_stairs, Ethetic Quartz Stairs
actuallyadditions:block_testifi_bucks_green_slab, Ethetic Green Slab
actuallyadditions:block_testifi_bucks_white_slab, Ethetic Quartz Slab
actuallyadditions:block_testifi_bucks_green_fence, Ethetic Green Wall
actuallyadditions:block_testifi_bucks_white_fence, Ethetic Quartz Wall
actuallyadditions:block_colored_lamp:0, White Lamp
actuallyadditions:block_colored_lamp:1, Orange Lamp
actuallyadditions:block_colored_lamp:2, Magenta Lamp
actuallyadditions:block_colored_lamp:3, Light Blue Lamp
actuallyadditions:block_colored_lamp:4, Yellow Lamp
actuallyadditions:block_colored_lamp:5, Lime Lamp
actuallyadditions:block_colored_lamp:6, Pink Lamp
actuallyadditions:block_colored_lamp:7, Gray Lamp
actuallyadditions:block_colored_lamp:8, Light Gray Lamp
actuallyadditions:block_colored_lamp:9, Cyan Lamp
actuallyadditions:block_colored_lamp:10, Purple Lamp
actuallyadditions:block_colored_lamp:11, Blue Lamp
actuallyadditions:block_colored_lamp:12, Brown Lamp
actuallyadditions:block_colored_lamp:13, Green Lamp
actuallyadditions:block_colored_lamp:14, Red Lamp
actuallyadditions:block_colored_lamp:15, Black Lamp
actuallyadditions:block_colored_lamp_on:0, White Lamp (On)
actuallyadditions:block_colored_lamp_on:1, Orange Lamp (On)
actuallyadditions:block_colored_lamp_on:2, Magenta Lamp (On)
actuallyadditions:block_colored_lamp_on:3, Light Blue Lamp (On)
