Mod:Item:MetaData, Localized Name
pinklysheep:rotting_dungcake_block, Rotting Dung
pinklysheep:sludge_block:0, Sludge
pinklysheep:sludge_sand_block:0, Sludge Sand
pinklysheep:dead_dirt_block:0, Condemned Earth
pinklysheep:dead_dirt_block:4, Condemned Earth
pinklysheep:rotted_leaves_block:0, Rotting Leaves
pinklysheep:rotting_haybale_block:0, Rotting Hay Bale
pinklysheep:rotting_haybale_block:1, Rotted Hay Bale
pinklysheep:rotting_log:0, Rotting Log
pinklysheep:rotting_log:1, Fetid Rotted Log
pinklysheep:darkened_soul_sand_block:0, Tainted Souls Sand
pinklysheep:darkened_soul_sand_block:2, Tainted Souls Sand
pinklysheep:darkened_soul_sand_block:10, Tainted Souls Sand
pinklysheep:infested_cobblestone:0, Dirty Cobblestone
pinklysheep:infested_cobblestone:6, Infested Cobblestone
pinklysheep:infested_cobblestone:11, Infested Cobblestone Shell
pinklysheep:infested_stalkstone:8, Infested Stalkstone
pinklysheep:nether_slurry_block, Nether Slurry
pinklysheep:bucket_nether_slurry, Nether Slurry
pinklysheep:pinked_slurry_block, Pinked Slurry
pinklysheep:bucket_pinked_slurry, Pinked Slurry
pinklysheep:rainbow_slurry_block, Rainbow Slurry
pinklysheep:bucket_rainbow_slurry, Rainbow Slurry
pinklysheep:albino_mycelium_block:0, Albino Mycelium
pinklysheep:albino_mycelium_block:9, Pinkly Mycelium
pinklysheep:verdant_mycelium_block:0, Blessed Earth
pinklysheep:verdant_mycelium_block:10, Blessed Earth
pinklysheep:verdant_mycelium_block:14, Blessed Earth
pinklysheep:reinforced_twine, Reinforced Twine
pinklysheep:trawl_netting, Trawl Netting
pinklysheep:auto_fisher:0, Fishin' Line Caster
pinklysheep:trawl_crate:0, Empty Trawl Crate
pinklysheep:trawl_crate:1, Trawl Crate
pinklysheep:trawl_crate:2, Sealed Trawl Crate
pinklysheep:broken_enchanted_book, Broken Enchanted Book
pinklysheep:locked_enchantment_book, Locked Enchantment Book
pinklysheep:trawl_bait, Trawl Bait
pinklysheep:fish_skeleton:0, Fish Bones
pinklysheep:fish_skeleton:1, Fish Bones
pinklysheep:fish_skeleton:3, Fish Bones
pinklysheep:fish_skeleton:2, Fish Bones
pinklysheep:putrid_fish:0, Putrid Fish
pinklysheep:putrid_fish:1, Putrid Fish
pinklysheep:putrid_fish:3, Putrid Fish
pinklysheep:guardian_lamprey, Guardian Lamprey
pinklysheep:guardian_chum, Guardian Chum
pinklysheep:trawl_station:0, Trawl Station
pinklysheep:health_droplet, Healing
pinklysheep:instant_health_droplet, Instant Healing
pinklysheep:lifeforce_essence, Life Essence
pinklysheep:lifeforce_concentrate, Concentrated Life Essence
pinklysheep:barren_talisman, Barren Talisman
pinklysheep:mctotem_talisman, Totem Talisman
pinklysheep:haunted_talisman, Haunted Talisman
pinklysheep:phoenix_talisman, Phoenix Talisman
pinklysheep:pinkly_apple, Pinkly Apple
plants2:cosmetic_0:0, White Forsythia
plants2:cosmetic_0:1, Devil's Cotton
plants2:cosmetic_0:2, Tronadora
plants2:cosmetic_0:3, South American Rose
plants2:cosmetic_0:4, Asian Copperleaf
plants2:cosmetic_0:5, Stringwood
plants2:cosmetic_0:6, Pink Turkish Shrublet
plants2:cosmetic_0:7, Yarrow
plants2:cosmetic_0:8, Magic Flower
plants2:cosmetic_0:9, Rock Thyme
plants2:cosmetic_0:10, Snow Aciphyll
plants2:cosmetic_0:11, Japanese Lady Bell
plants2:cosmetic_0:12, Summer Pheasant's Eye
plants2:cosmetic_0:13, Aechmea Amicorum
plants2:cosmetic_0:14, Basket Plant
plants2:cosmetic_0:15, Burnt Candytuft
plants2:cosmetic_1:0, African Lily
plants2:cosmetic_1:1, Goatweed
plants2:cosmetic_1:2, Corncockle
plants2:cosmetic_1:3, Silver Hairgrass
plants2:cosmetic_1:4, Austral Bugle
plants2:cosmetic_1:5, Albuca Fastigiata
plants2:cosmetic_1:6, Biennial Hollyhock
plants2:cosmetic_1:7, Dyer's Alkanet
plants2:cosmetic_1:8, Garlic Mustard
plants2:cosmetic_1:9, Flowering Onion
plants2:cosmetic_1:10, Aloe Ballii
plants2:cosmetic_1:11, Marsh Foxtail
plants2:cosmetic_1:12, Lace Flower
plants2:cosmetic_1:13, Parrot Flower
plants2:cosmetic_1:14, Red Centered Hibiscus
plants2:cosmetic_1:15, March Lily
plants2:cosmetic_2:0, Giant Ragweed
plants2:cosmetic_2:1, Philippine Amesiella
plants2:cosmetic_2:2, Winged Everlasting
plants2:cosmetic_2:3, Eytelia
plants2:cosmetic_2:4, Magarza
plants2:cosmetic_2:5, Scarlet Pimpernel
plants2:cosmetic_2:6, Italian Bugloss
plants2:cosmetic_2:7, Argocoffeopsis Lemblinii
plants2:cosmetic_2:8, Common Milkweed
plants2:cosmetic_2:9, Orange Milkweed
plants2:cosmetic_2:10, Cape Gorse
plants2:cosmetic_2:11, Astilbe Crenatiloba
plants2:cosmetic_2:12, Yellow Rocketcress
plants2:cosmetic_2:13, Begonia Eiromischa
plants2:cosmetic_2:14, Brachystelma Schoenlandianum
plants2:cosmetic_2:15, Cutleaf Toothwort
plants2:cosmetic_3:0, Cephalophyllum Parvulum
plants2:cosmetic_3:1, Florist's Daisy
plants2:cosmetic_3:2, Clove
plants2:cosmetic_3:3, Pink Corydalis
plants2:cosmetic_3:4, Yellow Fumewort
plants2:cosmetic_3:5, Crassula Subulata
plants2:cosmetic_3:6, Terrestrial Orchid
plants2:cosmetic_3:7, Ghost Orchid
plants2:cosmetic_3:8, Everlasting Pea
plants2:cosmetic_3:9, Snowdrop
plants2:cosmetic_3:10, Saint Helena Heliotrope
plants2:cosmetic_3:11, Lenten Rose
plants2:cosmetic_3:12, Summer Lilac
plants2:cosmetic_3:13, Orange Balsam
plants2:cosmetic_3:14, Isolepis Vulbifera
plants2:cosmetic_3:15, Narthecium Americanum
plants2:cosmetic_4:0, Nemesia Micrantha
plants2:cosmetic_4:1, Peony
plants2:cosmetic_4:2, Pluchea Glutinosa
plants2:cosmetic_4:3, Psoralea Cataracta
plants2:cosmetic_4:4, Psoralea Macrophylla
plants2:cosmetic_4:5, Kudzu Flower
plants2:cosmetic_4:6, Arfaj
plants2:cosmetic_4:7, Creeping Yellowcress
plants2:cosmetic_4:8, Gloriosa Daisy
plants2:cosmetic_4:9, Streblorrhiza Speciosa
plants2:cosmetic_4:10, Sumatra Dipterocarpus
plants2:cosmetic_4:11, Thismia Americana
plants2:cosmetic_4:12, Great White Trillium
plants2:cosmetic_4:13, Indian Hellebore
plants2:cosmetic_4:14, Rock Speedwell
plants2:cosmetic_4:15, Cry Violet
plants2:cosmetic_5:0, Allium Drumstick
plants2:cosmetic_5:1, Bachelor's Button
plants2:cosmetic_5:2, Billy Buttons
plants2:cosmetic_5:3, Delphinium Belladonna
plants2:cosmetic_5:4, Fernflower Yarrow
plants2:cosmetic_5:5, Gerbera Daisy
plants2:cosmetic_5:6, Hydrangea
plants2:cosmetic_5:7, Red Rover
plants2:cosmetic_5:8, Snapdragon
plants2:cosmetic_5:9, Star of Bethlehem
plants2:cosmetic_5:10, Barren Strawberry
plants2:cosmetic_5:11, Beardtongue
plants2:cosmetic_5:12, Fairy Lily
plants2:cosmetic_5:13, Royal Bluebell
plants2:cosmetic_5:14, Sandbog Death Camas
plants2:cosmetic_5:15, Snowy River Westringia
plants2:cosmetic_6:0, Weldenia Candida
plants2:cosmetic_6:1, Wild Rice
plants2:cosmetic_6:2, Yellowroot
plants2:cosmetic_6:3, Zenobia
plants2:cosmetic_6:4, Cambridge Blue
plants2:desert_0:0, Apache Plume
plants2:desert_0:1, Arizona Poppy
plants2:desert_0:2, Asian Mustard
plants2:desert_0:3, Bigelow's Monkeyflower
plants2:desert_0:4, Blacktack Phacelia
plants2:desert_0:5, Blazingstar
plants2:desert_0:6, Blue Flax
plants2:desert_0:7, Bristly Fiddleneck
plants2:desert_0:8, Browneyes
plants2:desert_0:9, Buckbrush
plants2:desert_0:10, Button Brittlebush
plants2:desert_0:11, Canaigre
plants2:desert_0:12, Chocolate Drops
plants2:desert_0:13, Chuparosa
plants2:desert_0:14, Clustered Broomrape
plants2:desert_0:15, Coulter's Jewelflower
plants2:desert_1:0, Distant Scorpionweed
plants2:desert_1:1, Neglected Scorpionweed
plants2:desert_1:2, Sagebrush
plants2:desert_1:3, San Angelo Yucca
plants2:double_0:0, Chinese Honeysuckle
plants2:double_0:1, Heart's Delight
plants2:double_0:2, Balcanicus Bear's Breeches
plants2:double_0:3, Canary Island Flatpod
plants2:double_0:4, Summer Snowflakes
plants2:double_0:5, Alonsoa Meridionalis
plants2:double_0:6, Bulbil Bugle Lily
plants2:generic:0, Raw Cotton
plants2:generic:1, Black Dye
plants2:generic:2, Blue Dye
plants2:generic:3, Brown Dye
plants2:generic:4, White Dye
plants2:generic:5, Crystal Shard
plants2:generic:6, Crystal Chunk
plants2:generic:7, Dark Crystal Shard
plants2:generic:8, Dark Crystal Chunk
plants2:generic:9, Crystal Stick
plants2:generic:10, Blaze Petal
plants2:generic:11, Magma Jelly
plants2:generic:12, Smoldering Berry
plants2:generic:13, Ember Root
plants2:plantball, Coagulated Plant Ball
plants2:okra, Okra
plants2:pineapple, Pineapple
plants2:amaranthus_h, Prince's Feather Leaf
plants2:ambrosia_a, Ragweed Seed Pod
plants2:apocynum_c, Edible Cotton Seeds
plants2:daucus_c, Wild Carrot
plants2:phytolacca_a, Pokeweed Berries
plants2:plantago_m, Plantain Leaf
plants2:rubus_o, Black Raspberry
plants2:rubus_p, Wine Raspberry
plants2:saffron, Saffron
plants2:solanum_c, Horsenettle Fruit
plants2:solanum_d, Climbing Nightshade Berries
plants2:solanum_n, Black Nightshade Berries
plants2:alyxia_b, Dysentery Bush Berries
plants2:actaea_p, Baneberries
plants2:alternanthera_f, Galapagos Leaf
plants2:ampelopsis_a, Pepper Vine Fruit
plants2:akebia_q, Chocolate Vine Seed Pod
plants2:blackberry, Blackberries
plants2:blueberry, Blueberries
plants2:raspberry, Raspberries
plants2:huckleberry, Huckleberries
plants2:fire_fruit:0, Flameberry
plants2:tahitian_spinach, Tahitian Spinach Leaf
plants2:amaranthus_h_seeds, Prince's Feather Seeds
plants2:okra_seeds, Okra Seeds
plants2:pineapple_seeds, Pineapple Seeds
plants2:harvest_0:0, Doll's Eyes
plants2:harvest_0:1, Galapagos Flower
plants2:harvest_0:2, Annual Ragweed
plants2:harvest_0:3, Wild Cotton
plants2:harvest_0:4, Wild Carrot
plants2:harvest_0:5, Pokeweed
plants2:harvest_0:6, Broadleaf Plantain
plants2:harvest_0:7, Black Raspberry Bush
plants2:harvest_1:0, Wine Raspberry Bush
plants2:harvest_1:1, Saffron
plants2:harvest_1:2, Carolina Horsenettle
plants2:harvest_1:3, Climbing Nightshade
plants2:harvest_1:4, Black Nightshade
plants2:harvest_1:5, Tahitian Spinach
plants2:nether_harvest:0, Blazing Orchid
plants2:nether_harvest:1, Flowering Magma
plants2:nether_harvest:2, Golden Flame
plants2:nether_harvest:3, Flameberry Bush
plants2:nether_harvest:4, Emberian
plants2:nether_harvest:5, Smoldering Berry Bush
plants2:double_harvest_0:0, Dysentery Bush
plants2:adlumia_f, Mountain Fringe
plants2:afgekia_m, Kan Pai Mahidol
plants2:androsace_a, Alpine Rock Jasmine
plants2:akebia_q_vine, Chocolate Vine
plants2:ampelopsis_a_vine, Pepper Vine
plants2:nether_log:0, Ashen Wood
plants2:nether_log:1, Blazing Wood
plants2:nether_sapling:0, Ashen Sapling
plants2:nether_sapling:1, Blazing Sapling
plants2:nether_leaves:0, Ashen Leaves
plants2:nether_leaves:1, Blazing Leaves
plants2:log_0:0, Black Kauri Wood
plants2:log_0:1, Brazillian Pine Wood
plants2:log_0:2, Incense Cedar Wood
plants2:log_0:3, Murray Pine Wood
plants2:sapling_0:0, Black Kauri Sapling
plants2:sapling_0:1, Brazillian Pine Sapling
plants2:sapling_0:2, Incense Cedar Sapling
plants2:sapling_0:3, Murray Pine Sapling
plants2:leaves_0:0, Black Kauri Leaves
plants2:leaves_0:1, Brazillian Pine Leaves
plants2:leaves_0:2, Incense Cedar Leaves
plants2:leaves_0:3, Murray Pine Leaves
plants2:crystal:0, Crystal Formation
plants2:crystal:1, Crystal Block
plants2:crystal:2, Crystal Bricks
plants2:crystal:3, Dark Crystal Formation
plants2:crystal:4, Dark Crystal Block
plants2:crystal:5, Dark Crystal Bricks
plants2:crystal:6, Titan Stone
plants2:groundcover, Crystal Groundcover
plants2:crystal_log:0, Crystal Wood
plants2:crystal_log:1, Dark Crystal Wood
plants2:crystal_sapling:0, Crystal Sapling
plants2:crystal_leaves:0, Crystal Leaves
plants2:crystal_leaves:1, Dark Crystal Leaves
plants2:crystal_planks:0, Crystal Wood Planks
plants2:crystal_planks:1, Dark Crystal Wood Planks
plants2:crystal_stairs, Crystal Wood Stairs
plants2:dark_crystal_stairs, Dark Crystal Wood Stairs
plants2:crystal_slab, Crystal Wood Slab
plants2:dark_crystal_slab, Dark Crystal Wood Slab
plants2:planks:0, Ashen Wood Planks
plants2:planks:1, Blazing Wood Planks
plants2:planks:2, Black Kauri Wood Planks
plants2:planks:3, Brazillian Pine Wood Planks
plants2:planks:4, Incense Cedar Wood Planks
plants2:planks:5, Murray Pine Wood Planks
plants2:ash_stairs, Ashen Wood Stairs
plants2:blaze_stairs, Blazing Wood Stairs
plants2:black_kauri_stairs, Black Kauri Wood Stairs
plants2:brazillian_pine_stairs, Brazillian Pine Wood Stairs
plants2:incense_cedar_stairs, Incense Cedar Wood Stairs
plants2:murray_pine_stairs, Murray Pine Wood Stairs
plants2:ash_slab, Ashen Wood Slab
plants2:blaze_slab, Blazing Wood Slab
plants2:black_kauri_slab, Black Kauri Wood Slab
plants2:brazillian_pine_slab, Brazillian Pine Wood Slab
plants2:incense_cedar_slab, Incense Cedar Wood Slab
plants2:murray_pine_slab, Murray Pine Wood Slab
plants2:bush:0, Blackberry Leaves
plants2:bush:1, Blueberry Leaves
plants2:bush:2, Deciduous Leaves
plants2:bush:3, Evergreen Leaves
plants2:bush:4, Huckleberry Leaves
plants2:bush:5, Raspberry Leaves
plants2:bushling:0, Blackberry Bushling
plants2:bushling:1, Blueberry Bushling
plants2:bushling:2, Deciduous Bushling
plants2:bushling:3, Evergreen Bushling
plants2:bushling:4, Huckleberry Bushling
plants2:bushling:5, Raspberry Bushling
plants2:jar, Plant Jar
plants2:cataplant, Cataplant
plants2:brewing_cauldron, Magical Brewing Cauldron
plants2:crystal_pickaxe, Crystal Pickaxe
plants2:crystal_axe, Crystal Axe
plants2:crystal_shovel, Crystal Shovel
plants2:crystal_hoe, Crystal Hoe
plants2:crystal_sword, Crystal Sword
plants2:dark_crystal_pickaxe, Dark Crystal Pickaxe
plants2:dark_crystal_axe, Dark Crystal Axe
plants2:dark_crystal_shovel, Dark Crystal Shovel
plants2:dark_crystal_hoe, Dark Crystal Hoe
plants2:dark_crystal_sword, Dark Crystal Sword
plants2:aphrireroot, Aphrireroot
plants2:aakore, Aakore
plants2:briblebum, Briblebum
plants2:saimbaire, Saimbaire
plants2:small_flower_aithotus, Small Flower Aithotus
plants2:excalibur, Holy Sword Excalibur
plethora:neuralinterface, Neural interface
plethora:module:0, Introspection module
plethora:module:1, Frickin' laser beam
plethora:module:2, Block scanner
plethora:module:3, Entity sensor
plethora:module:4, Kinetic augment
plethora:module:5, Chat recorder
plethora:module:6, Overlay glasses
plethora:module:7, Creative chat recorder
plethora:keyboard, Keyboard
plethora:manipulator:0, Manipulator Mk I
plethora:manipulator:1, Manipulator Mk II
plethora:redstone_integrator:0, Redstone integrator
plethora:neuralconnector, Neural connector
portalgun:item_dust_ender_pearl, Ender Pearl Dust
portalgun:item_miniature_black_hole, Miniature Black Hole
portalgun:item_portalgun:0, Portal Gun
portalgun:item_portalgun:0, Portal Gun
portalgun:item_portalgun:0, Portal Gun
portalgun:item_portalgun:0, Portal Gun
portalgun:item_portalgun:0, Portal Gun
portalgun:item_portalgun:0, Portal Gun
roots:moontinged_seed, Moonglow Seed
roots:moonglow_leaf, Moonglow Leaf
roots:terra_moss_spore, Terra Moss Spore
roots:terra_moss_ball, Terra Moss
roots:staff, Staff
roots:wildroot_item, Wildroot
roots:pereskia_bulb, Pereskia Bulb
roots:pereskia_blossom, Pereskia Blossom
roots:aubergine_seeds, Aubergine Seed
roots:aubergine_item, Aubergine
roots:pestle, Pestle
roots:petal_dust:0, Petal Dust
roots:petal_dust:0, Petal Dust
roots:petal_dust:0, Petal Dust
roots:petal_dust:0, Petal Dust
roots:petal_dust:0, Petal Dust
roots:petal_dust:0, Petal Dust
roots:petal_dust:0, Petal Dust
roots:petal_dust:0, Petal Dust
roots:petal_dust:0, Petal Dust
roots:petal_dust:0, Petal Dust
roots:petal_dust:0, Petal Dust
roots:petal_dust:0, Petal Dust
roots:petal_dust:0, Petal Dust
roots:petal_dust:0, Petal Dust
roots:pouch, Big Pouch
roots:straw, Straw
roots:herblore_book, Book of Herblore
roots:spellcraft_book, Book of Spellcraft
roots:wood_shears, Wooden Shears
roots:bark_oak, Oak Bark
roots:bark_spruce, Spruce Bark
roots:bark_birch, Birch Bark
roots:bark_jungle, Jungle Bark
roots:bark_dark_oak, Dark Oak Bark
roots:bark_acacia, Acacia Bark
roots:wood_knife, Wooden Knife
roots:wood_hammer, Wooden Hammer
roots:stone_knife, Stone Knife
roots:stone_hammer, Stone Hammer
roots:iron_knife, Iron Knife
roots:iron_hammer, Iron Hammer
roots:diamond_knife, Diamond Knife
roots:diamond_hammer, Diamond Hammer
roots:gold_knife, Golden Knife
roots:gold_hammer, Golden Hammer
roots:firestarter, Firestarter
roots:spirit_herb_item, Spirit Herb
roots:dwindle_dust, Dwindle Dust
roots:totem_fragment, Totem Fragment
roots:book_base, Birchbark Tome
roots:ritual_book, Book of the Natural Arts
roots:fairy_charm, Fairy Charm
roots:spritely_brew, Spritely Brew
roots:moonglow, Moonglow
roots:terra_moss, Terra Moss
roots:wildroot, Wildroot
roots:aubergine, Aubergine
roots:pereskia, Pereskia Flower
roots:mortar, Mortar
roots:imbuer, Imbuer
roots:thatch, Thatch
roots:bonfire, Pyre
roots:spirit_herb, Spirit Herb
roots:structure_marker, tile.structure_marker.name
roots:runestone, Runestone
roots:runestone_brick, Runestone Brick
roots:chiseled_runestone, Chiseled Runestone
roots:fairy_dust, Fairy Dust
roots:offertory_plate, Offering Plate
shootit:photoitem, Photo
shootit:printer, Printer
shootit:memorycard, Memory card
shootit:camera, Camera
shootit:painter, Painter
spectrite:diamond_rod, Diamond Rod
spectrite:spectrite_rod, Spectrite Rod
spectrite:spectrite_brick, Spectrite Brick
spectrite:spectrite_bone, Spectrite Bone
spectrite:spectrite_dust, Spectrite Dust
spectrite:spectrite_blaze_rod, Spectrite Blaze Rod
spectrite:spectrite_blaze_powder, Spectrite Blaze Powder
spectrite:spectrite_gem, Spectrite Gem
spectrite:spectrite_orb:1, Spectrite Orb
spectrite:spectrite_orb:2, Spectrite Orb
spectrite:spectrite_orb:4, Spectrite Orb
spectrite:spectrite_orb:8, Spectrite Orb
spectrite:spectrite_orb:16, Spectrite Orb
spectrite:spectrite_orb:32, Spectrite Orb
spectrite:spectrite_orb:64, Spectrite Orb
spectrite:spectrite_orb:127, Perfect Spectrite Orb
spectrite:spectrite_shovel, Diamond Spectrite Shovel
spectrite:spectrite_shovel_special, Spectrite Shovel
spectrite:spectrite_pickaxe, Diamond Spectrite Pickaxe
spectrite:spectrite_pickaxe_special, Spectrite Pickaxe
spectrite:spectrite_axe, Diamond Spectrite Axe
spectrite:spectrite_axe_special, Spectrite Axe
spectrite:spectrite_sword, Diamond Spectrite Sword
spectrite:spectrite_sword_special, Spectrite Sword
spectrite:spectrite_sword_2, Spectrite Legend Blade
spectrite:spectrite_arrow, Diamond Spectrite Arrow
spectrite:spectrite_arrow_special, Spectrite Arrow
spectrite:spectrite_bow, Diamond Spectrite Bow
spectrite:spectrite_bow_special, Spectrite Bow
spectrite:spectrite_shield, Diamond Spectrite Shield
spectrite:spectrite_shield_special, Spectrite Shield
spectrite:spectrite_helmet, Spectrite Helmet
spectrite:spectrite_chestplate, Spectrite Chestplate
spectrite:spectrite_leggings, Spectrite Leggings
spectrite:spectrite_boots, Spectrite Boots
spectrite:spectrite_compass, Spectrite Compass
spectrite:spectrite_star, Spectrite Star
spectrite:spectrite_wither_skeleton_skull, Spectrite Wither Skeleton Skull
spectrite:spectrite_wither_skull, Spectrite Wither Skull
spectrite:spectrite_wither_invulnerable_skull, Invulnerable Spectrite Wither Skull
spectrite:spectrite_wither_torso:0, Spectrite Wither Torso
spectrite:spectrite_wither_torso:1, Invulnerable Spectrite Wither Torso
spectrite:spectrite_wither_tail:0, Spectrite Wither Tail
spectrite:spectrite_wither_tail:1, Invulnerable Spectrite Wither Tail
spectrite:spectrite_wither_rod_normal, Spectrite Wither Rod
spectrite:spectrite_wither_rod_invulnerable, Invulnerable Spectrite Wither Rod
superblocks:hcb_icon, Super Blocks+Buckets
superblocks:luminesce_sac, Luminesce
superblocks:resin_sac, Tree Resin
superblocks:resin_ball, Ball of Tree Resin
superblocks:resin_block, Block of Tree Resin
superblocks:tie:0, Leaf Tie
superblocks:tie:1, Bark Tie
superblocks:tie:2, Iron Tie
superblocks:tie_inf:0, Unlimited Leaf Ties
superblocks:tie_inf:1, Unlimited Bark Ties
superblocks:tie_inf:2, Unlimited Iron Ties
superblocks:splonge:0, Water Splonge
superblocks:splonge:1, Lava Splonge
superblocks:pack_:0, Packed Bones
superblocks:pack_:1, Packed Wheat Seeds
superblocks:pack_:2, Packed Cocoa Seeds
superblocks:pack_:3, Packed Red Mushrooms
superblocks:pack_:4, Packed Brown Mushrooms
superblocks:pack_:5, Packed Nether Warts
superblocks:pack_:6, Packed Carrots
superblocks:pack_:7, Packed Tatoes
superblocks:pack_:8, Packed Sugarcane
superblocks:pack_:9, Packed Apples
superblocks:pack_:10, Packed Melon Slices
superblocks:pack_:11, Packed Feathers
superblocks:pack_:12, Packed Vines
superblocks:pack_:13, Packed Eggs
superblocks:pack_:14, Packed Blaze Rods
